fips,usdm_current_category,usdm_current_score,usdm_pct_d0_plus,usdm_pct_d2_plus,drought_frequency_score,usdm_peak_drought_d3d4_pct,usdm_as_of
16059,D1,18.9,75.5,0.0,,,20260915
16061,D2,104.6,274.3,74.3,,,20260915
16063,D3,200.0,400.0,200.0,,,20260915
16065,D3,200.0,400.0,200.0,,,20260915
16067,D3,200.0,400.0,200.0,,,20260915
16069,D2,120.0,300.0,100.0,,,20260915
16071,D3,199.8,399.8,199.8,,,20260915
16073,D4,237.2,430.8,232.1,,,20260915
16075,D1,31.6,128.9,0.0,,,20260915
16077,D3,200.0,400.0,200.0,,,20260915
16079,D2,75.2,221.4,33.1,,,20260915
16081,D3,173.3,366.4,166.4,,,20260915
16083,D4,255.8,455.8,255.8,,,20260915
16085,D0,12.1,58.5,0.0,,,20260915
16087,D2,96.2,258.7,63.6,,,20260915
17001,None,0.0,0.0,0.0,,,20260915
17003,None,0.0,0.0,0.0,,,20260915
17005,D0,20.0,100.0,0.0,,,20260915
17007,D0,14.0,70.0,0.0,,,20260915
17009,None,0.0,0.0,0.0,,,20260915
17011,D0,2.5,12.3,0.0,,,20260915
17013,D0,20.0,100.0,0.0,,,20260915
17015,D0,6.5,32.6,0.0,,,20260915
17017,None,0.0,0.0,0.0,,,20260915
17019,None,0.0,0.0,0.0,,,20260915
17021,None,1.7,8.3,0.0,,,20260915
17023,None,0.0,0.0,0.0,,,20260915
17025,D0,19.8,98.8,0.0,,,20260915
17027,D0,20.0,100.0,0.0,,,20260915
17029,None,0.0,0.0,0.0,,,20260915
17031,D0,20.0,100.0,0.0,,,20260915
17033,D0,17.7,88.3,0.0,,,20260915
17035,None,0.0,0.0,0.0,,,20260915
17037,D0,20.0,100.0,0.0,,,20260915
17039,None,0.0,0.0,0.0,,,20260915
17041,None,0.0,0.0,0.0,,,20260915
17043,D0,20.0,100.0,0.0,,,20260915
17045,None,0.0,0.0,0.0,,,20260915
17047,D0,17.3,86.3,0.0,,,20260915
17049,None,0.2,0.9,0.0,,,20260915
17051,D0,17.5,87.5,0.0,,,20260915
17053,None,1.1,5.6,0.0,,,20260915
17055,D0,20.0,100.0,0.0,,,20260915
17057,None,0.0,0.0,0.0,,,20260915
17059,D0,5.9,29.6,0.0,,,20260915
17061,D0,20.0,100.0,0.0,,,20260915
17063,D0,20.0,100.0,0.0,,,20260915
17065,D0,20.0,100.0,0.0,,,20260915
17067,None,0.0,0.0,0.0,,,20260915
17069,None,1.2,6.2,0.0,,,20260915
17071,None,0.0,0.0,0.0,,,20260915
17073,None,0.0,0.0,0.0,,,20260915
17075,D0,5.7,28.7,0.0,,,20260915
17077,D0,19.9,99.3,0.0,,,20260915
17079,D0,11.0,55.0,0.0,,,20260915
17081,D0,19.2,95.9,0.0,,,20260915
17083,D0,20.0,100.0,0.0,,,20260915
17085,D0,14.0,64.5,0.0,,,20260915
17087,D0,12.4,62.0,0.0,,,20260915
17089,D0,20.0,100.0,0.0,,,20260915
17091,D0,20.0,100.0,0.0,,,20260915
17093,D0,20.0,100.0,0.0,,,20260915
17095,None,0.0,0.0,0.0,,,20260915
17097,D0,10.6,53.0,0.0,,,20260915
17099,D0,15.5,77.6,0.0,,,20260915
17101,D0,13.4,67.0,0.0,,,20260915
17103,D0,20.0,100.0,0.0,,,20260915
17105,D0,3.5,17.6,0.0,,,20260915
17107,None,0.0,0.0,0.0,,,20260915
17109,None,0.0,0.0,0.0,,,20260915
17111,D0,11.1,55.3,0.0,,,20260915
17113,None,0.0,0.0,0.0,,,20260915
17115,None,0.0,0.0,0.0,,,20260915
17117,D0,17.3,86.3,0.0,,,20260915
17119,D0,20.0,100.0,0.0,,,20260915
17121,D0,20.0,100.0,0.0,,,20260915
17123,None,0.0,0.0,0.0,,,20260915
17125,None,0.0,0.0,0.0,,,20260915
17127,None,0.0,0.0,0.0,,,20260915
17129,None,0.0,0.0,0.0,,,20260915
17131,None,0.0,0.0,0.0,,,20260915
17133,D0,20.0,100.0,0.0,,,20260915
17135,D0,18.0,90.0,0.0,,,20260915
17137,None,0.4,1.9,0.0,,,20260915
17139,None,0.0,0.0,0.0,,,20260915
17141,D0,20.0,100.0,0.0,,,20260915
17143,None,0.0,0.0,0.0,,,20260915
17145,D0,17.8,89.1,0.0,,,20260915
17147,None,0.0,0.0,0.0,,,20260915
17149,D0,10.9,54.3,0.0,,,20260915
17151,D0,9.0,45.0,0.0,,,20260915
17153,None,0.0,0.0,0.0,,,20260915
17155,None,0.0,0.0,0.0,,,20260915
17157,D0,19.9,99.7,0.0,,,20260915
17159,D0,19.9,99.4,0.0,,,20260915
17161,None,0.0,0.0,0.0,,,20260915
17163,D0,20.0,100.0,0.0,,,20260915
17165,D0,20.0,100.0,0.0,,,20260915
17167,None,0.0,0.0,0.0,,,20260915
17169,None,0.0,0.0,0.0,,,20260915
17171,D0,8.4,41.8,0.0,,,20260915
17173,None,0.8,3.9,0.0,,,20260915
17175,None,0.0,0.0,0.0,,,20260915
17177,D1,38.0,144.4,0.0,,,20260915
17179,None,0.0,0.0,0.0,,,20260915
17181,D0,7.2,36.2,0.0,,,20260915
17183,None,0.0,0.0,0.0,,,20260915
17185,None,0.1,0.7,0.0,,,20260915
17187,None,0.0,0.0,0.0,,,20260915
17189,D0,12.1,60.5,0.0,,,20260915
17191,D0,20.0,100.0,0.0,,,20260915
17193,D0,12.3,61.3,0.0,,,20260915
17195,D0,7.3,36.4,0.0,,,20260915
17197,D0,20.0,100.0,0.0,,,20260915
17199,D0,20.0,100.0,0.0,,,20260915
17201,D0,19.6,98.1,0.0,,,20260915
17203,None,0.0,0.0,0.0,,,20260915
18001,None,0.0,0.0,0.0,,,20260915
18003,None,0.0,0.0,0.0,,,20260915
18005,None,0.0,0.0,0.0,,,20260915
18007,None,0.0,0.0,0.0,,,20260915
18009,None,0.0,0.0,0.0,,,20260915
18011,None,0.0,0.0,0.0,,,20260915
18013,None,0.0,0.0,0.0,,,20260915
18015,None,0.0,0.0,0.0,,,20260915
18017,None,0.0,0.0,0.0,,,20260915
18019,None,0.0,0.0,0.0,,,20260915
18021,None,0.0,0.0,0.0,,,20260915
18023,None,0.0,0.0,0.0,,,20260915
18025,None,0.0,0.0,0.0,,,20260915
18027,None,0.0,0.0,0.0,,,20260915
18029,None,0.0,0.0,0.0,,,20260915
18031,None,0.0,0.0,0.0,,,20260915
18033,None,0.0,0.0,0.0,,,20260915
18035,None,0.0,0.0,0.0,,,20260915
18037,None,0.0,0.0,0.0,,,20260915
18039,None,0.0,0.0,0.0,,,20260915
18041,None,0.0,0.0,0.0,,,20260915
18043,None,0.0,0.0,0.0,,,20260915
18045,None,0.0,0.0,0.0,,,20260915
18047,None,0.0,0.0,0.0,,,20260915
18049,None,0.0,0.0,0.0,,,20260915
18051,None,0.0,0.0,0.0,,,20260915
18053,None,0.0,0.0,0.0,,,20260915
18055,None,1.1,5.7,0.0,,,20260915
18057,None,0.0,0.0,0.0,,,20260915
18059,None,0.0,0.0,0.0,,,20260915
18061,None,0.0,0.0,0.0,,,20260915
18063,None,0.0,0.0,0.0,,,20260915
18065,None,0.0,0.0,0.0,,,20260915
18067,None,0.0,0.0,0.0,,,20260915
18069,None,0.0,0.0,0.0,,,20260915
18071,None,0.0,0.0,0.0,,,20260915
18073,D0,17.0,84.9,0.0,,,20260915
18075,None,0.0,0.0,0.0,,,20260915
18077,None,0.0,0.0,0.0,,,20260915
18079,None,0.0,0.0,0.0,,,20260915
18081,None,0.0,0.0,0.0,,,20260915
18083,None,0.0,0.0,0.0,,,20260915
18085,None,0.0,0.0,0.0,,,20260915
18087,None,0.0,0.0,0.0,,,20260915
18089,D0,20.0,100.0,0.0,,,20260915
18091,D0,16.9,84.5,0.0,,,20260915
18093,None,0.0,0.0,0.0,,,20260915
18095,None,0.0,0.0,0.0,,,20260915
18097,None,0.0,0.0,0.0,,,20260915
18099,D0,2.2,11.2,0.0,,,20260915
18101,None,0.0,0.0,0.0,,,20260915
18103,None,0.0,0.0,0.0,,,20260915
18105,None,0.0,0.0,0.0,,,20260915
18107,None,0.0,0.0,0.0,,,20260915
18109,None,0.0,0.0,0.0,,,20260915
18111,D0,16.8,84.2,0.0,,,20260915
18113,None,0.0,0.0,0.0,,,20260915
18115,None,0.0,0.0,0.0,,,20260915
18117,None,0.0,0.0,0.0,,,20260915
18119,None,0.0,0.0,0.0,,,20260915
18121,None,0.0,0.0,0.0,,,20260915
18123,None,0.0,0.0,0.0,,,20260915
18125,None,0.0,0.0,0.0,,,20260915
18127,D0,20.0,100.0,0.0,,,20260915
18129,None,0.0,0.0,0.0,,,20260915
18131,D0,8.9,44.7,0.0,,,20260915
18133,None,0.0,0.0,0.0,,,20260915
18135,None,0.0,0.0,0.0,,,20260915
18137,None,0.0,0.0,0.0,,,20260915
18139,None,0.0,0.0,0.0,,,20260915
18141,None,0.9,4.4,0.0,,,20260915
18143,None,0.0,0.0,0.0,,,20260915
18145,None,0.0,0.0,0.0,,,20260915
18147,None,0.0,0.0,0.0,,,20260915
18149,D0,19.7,98.5,0.0,,,20260915
18151,None,0.0,0.0,0.0,,,20260915
18153,D0,12.7,63.5,0.0,,,20260915
18155,None,0.0,0.0,0.0,,,20260915
18157,None,0.0,0.0,0.0,,,20260915
18159,None,0.0,0.0,0.0,,,20260915
18161,None,0.0,0.0,0.0,,,20260915
18163,None,0.0,0.0,0.0,,,20260915
18165,None,0.0,0.0,0.0,,,20260915
18167,None,0.0,0.0,0.0,,,20260915
18169,None,0.0,0.0,0.0,,,20260915
18171,None,0.0,0.0,0.0,,,20260915
18173,None,0.0,0.0,0.0,,,20260915
18175,None,0.0,0.0,0.0,,,20260915
18177,None,0.0,0.0,0.0,,,20260915
18179,None,0.0,0.0,0.0,,,20260915
18181,None,0.0,0.1,0.0,,,20260915
18183,None,0.0,0.0,0.0,,,20260915
19001,None,0.0,0.0,0.0,,,20260915
19003,None,0.0,0.0,0.0,,,20260915
19005,None,0.0,0.0,0.0,,,20260915
19007,None,0.0,0.0,0.0,,,20260915
19009,None,0.0,0.0,0.0,,,20260915
19011,None,0.0,0.0,0.0,,,20260915
19013,None,0.0,0.0,0.0,,,20260915
19015,None,0.0,0.0,0.0,,,20260915
19017,None,0.0,0.0,0.0,,,20260915
19019,None,0.0,0.0,0.0,,,20260915
19021,None,1.5,7.7,0.0,,,20260915
19023,None,0.0,0.0,0.0,,,20260915
19025,None,0.0,0.0,0.0,,,20260915
19027,None,0.0,0.0,0.0,,,20260915
19029,None,0.0,0.0,0.0,,,20260915
19031,None,0.0,0.0,0.0,,,20260915
19033,None,1.9,9.4,0.0,,,20260915
19035,D0,3.6,17.8,0.0,,,20260915
19037,None,0.0,0.0,0.0,,,20260915
19039,None,0.0,0.0,0.0,,,20260915
19041,None,0.0,0.0,0.0,,,20260915
19043,None,0.0,0.0,0.0,,,20260915
19045,None,0.0,0.0,0.0,,,20260915
19047,None,0.3,1.5,0.0,,,20260915
19049,None,0.0,0.0,0.0,,,20260915
19051,None,0.0,0.0,0.0,,,20260915
19053,None,0.0,0.0,0.0,,,20260915
19055,None,0.0,0.0,0.0,,,20260915
19057,None,0.0,0.0,0.0,,,20260915
19059,D0,7.7,38.5,0.0,,,20260915
19061,D0,6.3,31.3,0.0,,,20260915
19063,D1,30.8,124.9,0.0,,,20260915
19065,None,0.0,0.0,0.0,,,20260915
19067,None,0.0,0.0,0.0,,,20260915
19069,None,0.0,0.0,0.0,,,20260915
19071,None,0.0,0.0,0.0,,,20260915
19073,None,0.0,0.0,0.0,,,20260915
19075,None,0.0,0.0,0.0,,,20260915
19077,None,0.0,0.0,0.0,,,20260915
19079,None,0.1,0.3,0.0,,,20260915
19081,D1,53.3,181.4,0.0,,,20260915
19083,None,0.0,0.0,0.0,,,20260915
19085,D1,10.5,41.8,0.0,,,20260915
19087,None,0.0,0.0,0.0,,,20260915
19089,None,0.0,0.0,0.0,,,20260915
19091,D1,42.9,151.9,0.0,,,20260915
19093,D0,12.9,64.6,0.0,,,20260915
19095,None,0.0,0.0,0.0,,,20260915
19097,None,0.9,4.5,0.0,,,20260915
19099,None,0.0,0.0,0.0,,,20260915
19101,None,0.0,0.0,0.0,,,20260915
19103,None,0.0,0.0,0.0,,,20260915
19105,None,0.0,0.0,0.0,,,20260915
19107,None,0.0,0.0,0.0,,,20260915
19109,D1,56.4,191.1,0.0,,,20260915
19111,None,0.0,0.0,0.0,,,20260915
19113,None,0.0,0.0,0.0,,,20260915
19115,None,0.0,0.0,0.0,,,20260915
19117,None,0.0,0.0,0.0,,,20260915
19119,D0,13.9,69.3,0.0,,,20260915
19121,None,0.0,0.0,0.0,,,20260915
19123,None,0.0,0.0,0.0,,,20260915
19125,None,0.0,0.0,0.0,,,20260915
19127,None,0.0,0.0,0.0,,,20260915
19129,None,0.0,0.0,0.0,,,20260915
19131,None,0.0,0.0,0.0,,,20260915
19133,D1,51.9,178.0,0.0,,,20260915
19135,None,0.0,0.0,0.0,,,20260915
19137,None,0.0,0.0,0.0,,,20260915
19139,None,0.0,0.0,0.0,,,20260915
19141,None,0.0,0.0,0.0,,,20260915
19143,D0,3.5,17.5,0.0,,,20260915
19145,None,0.0,0.0,0.0,,,20260915
19147,D1,18.7,76.6,0.0,,,20260915
19149,D0,16.9,80.6,0.0,,,20260915
19151,None,1.4,7.2,0.0,,,20260915
19153,None,0.0,0.0,0.0,,,20260915
19155,None,0.0,0.0,0.0,,,20260915
19157,None,0.0,0.0,0.0,,,20260915
19159,None,0.0,0.0,0.0,,,20260915
19161,None,1.5,7.3,0.0,,,20260915
19163,None,0.0,0.0,0.0,,,20260915
19165,None,0.0,0.0,0.0,,,20260915
19167,D0,11.9,59.6,0.0,,,20260915
19169,None,0.0,0.0,0.0,,,20260915
19171,None,0.0,0.0,0.0,,,20260915
19173,None,0.0,0.0,0.0,,,20260915
19175,None,0.0,0.0,0.0,,,20260915
19177,None,0.0,0.0,0.0,,,20260915
19179,None,0.0,0.0,0.0,,,20260915
19181,None,0.0,0.0,0.0,,,20260915
19183,None,0.0,0.0,0.0,,,20260915
19185,None,0.0,0.0,0.0,,,20260915
19187,None,2.3,10.7,0.0,,,20260915
19189,D1,58.9,197.3,0.0,,,20260915
19191,None,0.0,0.0,0.0,,,20260915
19193,D1,45.8,164.4,0.0,,,20260915
19195,D0,13.2,56.8,0.0,,,20260915
19197,D1,31.2,111.6,0.0,,,20260915
20001,D1,52.7,181.8,0.0,,,20260915
20003,D0,20.0,100.0,0.0,,,20260915
20005,D0,19.3,96.4,0.0,,,20260915
20007,D2,120.0,300.0,100.0,,,20260915
20009,D2,91.5,252.6,52.6,,,20260915
20011,D1,48.6,171.0,0.8,,,20260915
20013,D0,11.2,55.8,0.0,,,20260915
20015,D2,62.5,200.9,10.8,,,20260915
20017,D0,20.0,100.1,0.0,,,20260915
20019,D2,97.2,262.1,62.1,,,20260915
20021,D3,143.8,329.7,129.7,,,20260915
20023,D0,21.9,104.7,0.0,,,20260915
20025,D2,120.0,300.0,100.0,,,20260915
20027,D0,19.4,97.1,0.0,,,20260915
20029,D0,20.0,100.0,0.0,,,20260915
20031,D0,20.0,100.0,0.0,,,20260915
20033,D2,120.0,300.0,100.0,,,20260915
20035,D2,105.6,276.1,76.1,,,20260915
20037,D2,91.3,252.2,52.2,,,20260915
20039,D2,69.1,214.9,15.5,,,20260915
20041,D0,20.0,100.1,0.0,,,20260915
20043,D0,18.2,91.1,0.0,,,20260915
20045,D0,20.0,100.0,0.0,,,20260915
20047,D2,96.3,260.5,60.5,,,20260915
20049,D1,60.6,200.9,0.9,,,20260915
20051,D1,24.7,111.8,0.0,,,20260915
20053,D2,76.2,226.8,27.4,,,20260915
20055,D2,91.4,244.5,62.4,,,20260915
20057,D2,106.6,277.6,77.6,,,20260915
20059,D0,20.0,100.0,0.0,,,20260915
20061,D0,20.0,100.0,0.0,,,20260915
20063,D0,16.2,81.2,0.0,,,20260915
20065,D1,36.2,140.5,0.0,,,20260915
20067,D2,107.4,279.0,79.0,,,20260915
20069,D2,117.5,295.8,95.8,,,20260915
20071,D2,81.2,233.5,39.2,,,20260915
20073,D1,39.6,149.0,0.0,,,20260915
20075,D2,100.6,267.7,67.7,,,20260915
20077,D2,120.0,300.0,100.0,,,20260915
20079,D2,120.0,300.0,100.0,,,20260915
20081,D2,102.6,270.9,71.0,,,20260915
20083,D1,58.2,195.0,0.0,,,20260915
20085,D0,20.0,100.0,0.0,,,20260915
20087,D0,17.2,85.8,0.0,,,20260915
20089,D0,13.4,67.1,0.0,,,20260915
20091,D0,20.0,100.0,0.0,,,20260915
20093,D2,120.0,300.0,100.0,,,20260915
20095,D2,87.3,245.5,45.5,,,20260915
20097,D2,120.0,300.0,100.0,,,20260915
20099,D2,117.2,295.3,95.3,,,20260915
20101,None,0.8,4.1,0.0,,,20260915
20103,D0,10.1,50.5,0.0,,,20260915
20105,D0,22.8,107.0,0.0,,,20260915
20107,D0,20.0,100.0,0.0,,,20260915
20109,D0,8.9,44.7,0.0,,,20260915
20111,D0,20.0,100.0,0.0,,,20260915
20113,D2,107.0,278.4,78.4,,,20260915
20115,D2,54.7,174.6,24.4,,,20260915
20117,None,0.0,0.0,0.0,,,20260915
20119,D2,120.0,300.0,100.0,,,20260915
20121,D0,20.0,100.0,0.0,,,20260915
20123,D0,20.0,100.0,0.0,,,20260915
20125,D2,104.4,274.0,74.0,,,20260915
20127,D0,20.0,100.0,0.0,,,20260915
20129,D2,103.3,267.8,80.9,,,20260915
20131,D0,4.4,22.0,0.0,,,20260915
20133,D1,60.7,201.1,1.1,,,20260915
20135,D0,17.0,77.0,0.0,,,20260915
20137,D2,74.8,215.9,42.4,,,20260915
20139,D0,20.0,100.0,0.0,,,20260915
20141,D0,20.0,100.0,0.0,,,20260915
20143,D0,20.0,100.0,0.0,,,20260915
20145,D2,77.8,229.6,29.6,,,20260915
20147,D1,29.0,122.1,0.5,,,20260915
20149,D0,12.9,64.5,0.0,,,20260915
20151,D2,114.5,290.8,90.8,,,20260915
20153,D0,22.4,103.5,0.0,,,20260915
20155,D2,105.6,276.0,76.0,,,20260915
20157,D0,10.1,50.6,0.0,,,20260915
20159,D2,120.0,300.0,100.0,,,20260915
20161,D0,14.9,74.5,0.0,,,20260915
20163,D0,20.0,100.0,0.0,,,20260915
20165,D1,54.4,185.9,0.0,,,20260915
20167,D1,47.8,169.5,0.0,,,20260915
20169,D1,38.2,144.8,1.7,,,20260915
20171,D1,15.4,54.3,5.0,,,20260915
20173,D2,116.5,294.2,94.2,,,20260915
20175,D2,98.0,263.4,63.4,,,20260915
20177,D0,20.0,100.0,0.0,,,20260915
20179,D1,43.5,158.8,0.0,,,20260915
20181,D1,32.3,130.7,0.0,,,20260915
20183,D0,20.0,100.0,0.0,,,20260915
20185,D2,120.0,300.0,100.0,,,20260915
20187,D2,115.4,292.3,92.3,,,20260915
20189,D2,69.1,212.2,20.9,,,20260915
20191,D2,88.0,246.6,46.6,,,20260915
20193,D0,5.5,27.7,0.0,,,20260915
20195,D0,15.4,76.8,0.0,,,20260915
20197,D0,20.0,100.0,0.0,,,20260915
20199,D1,43.8,159.4,0.0,,,20260915
20201,D0,2.8,14.2,0.0,,,20260915
20203,D2,66.5,200.6,31.1,,,20260915
20205,D1,60.0,200.0,0.0,,,20260915
20207,D1,52.5,181.3,0.0,,,20260915
20209,D0,20.0,100.0,0.0,,,20260915
21001,None,0.0,0.1,0.0,,,20260915
21003,D0,15.1,75.5,0.0,,,20260915
21005,None,0.0,0.0,0.0,,,20260915
21007,None,0.0,0.0,0.0,,,20260915
21009,D0,3.0,14.9,0.0,,,20260915
21011,None,0.0,0.0,0.0,,,20260915
21013,D0,15.3,76.3,0.0,,,20260915
21015,None,0.0,0.0,0.0,,,20260915
21017,None,0.0,0.0,0.0,,,20260915
21019,None,0.0,0.0,0.0,,,20260915
21021,None,0.0,0.0,0.0,,,20260915
21023,None,0.0,0.0,0.0,,,20260915
21025,None,0.0,0.0,0.0,,,20260915
21027,None,0.0,0.0,0.0,,,20260915
21029,None,0.0,0.0,0.0,,,20260915
21031,None,0.0,0.0,0.0,,,20260915
21033,None,0.0,0.0,0.0,,,20260915
21035,None,0.0,0.0,0.0,,,20260915
21037,None,0.0,0.0,0.0,,,20260915
21039,None,0.0,0.0,0.0,,,20260915
21041,None,0.0,0.0,0.0,,,20260915
21043,None,0.0,0.0,0.0,,,20260915
21045,None,1.7,8.6,0.0,,,20260915
21047,D0,14.5,72.4,0.0,,,20260915
21049,None,0.0,0.0,0.0,,,20260915
21051,D0,15.3,76.7,0.0,,,20260915
21053,D0,20.0,100.0,0.0,,,20260915
21055,None,0.0,0.0,0.0,,,20260915
21057,D0,15.6,77.9,0.0,,,20260915
21059,None,0.0,0.0,0.0,,,20260915
21061,None,0.0,0.0,0.0,,,20260915
21063,None,0.0,0.0,0.0,,,20260915
21065,None,0.0,0.0,0.0,,,20260915
21067,None,0.0,0.0,0.0,,,20260915
21069,None,0.0,0.0,0.0,,,20260915
21071,None,0.0,0.0,0.0,,,20260915
21073,None,0.0,0.0,0.0,,,20260915
21075,None,0.0,0.0,0.0,,,20260915
21077,None,0.0,0.0,0.0,,,20260915
21079,None,0.0,0.0,0.0,,,20260915
21081,None,0.0,0.0,0.0,,,20260915
21083,None,0.0,0.0,0.0,,,20260915
21085,D0,2.4,11.8,0.0,,,20260915
21087,None,0.0,0.0,0.0,,,20260915
21089,None,0.0,0.0,0.0,,,20260915
21091,None,0.0,0.0,0.0,,,20260915
21093,None,0.0,0.0,0.0,,,20260915
21095,None,1.7,8.3,0.0,,,20260915
21097,None,0.0,0.0,0.0,,,20260915
21099,None,0.0,0.0,0.0,,,20260915
21101,None,0.0,0.0,0.0,,,20260915
21103,None,0.0,0.0,0.0,,,20260915
21105,None,0.0,0.0,0.0,,,20260915
21107,None,0.1,0.4,0.0,,,20260915
21109,None,0.8,4.1,0.0,,,20260915
21111,None,0.0,0.0,0.0,,,20260915
21113,None,0.0,0.0,0.0,,,20260915
21115,None,0.0,0.0,0.0,,,20260915
21117,None,0.0,0.0,0.0,,,20260915
21119,None,0.0,0.0,0.0,,,20260915
21121,D0,18.8,94.2,0.0,,,20260915
21123,None,0.0,0.0,0.0,,,20260915
21125,D0,19.3,96.6,0.0,,,20260915
21127,None,0.0,0.0,0.0,,,20260915
21129,None,0.0,0.0,0.0,,,20260915
21131,D0,4.2,21.1,0.0,,,20260915
21133,None,0.0,0.0,0.0,,,20260915
21135,None,0.0,0.0,0.0,,,20260915
21137,None,0.0,0.0,0.0,,,20260915
21139,None,0.0,0.0,0.0,,,20260915
21141,D0,18.0,89.8,0.0,,,20260915
21143,None,0.0,0.0,0.0,,,20260915
21145,None,0.0,0.0,0.0,,,20260915
21147,D0,20.0,100.0,0.0,,,20260915
21149,D0,2.1,10.5,0.0,,,20260915
21151,None,0.0,0.0,0.0,,,20260915
21153,None,0.0,0.0,0.0,,,20260915
21155,None,0.0,0.0,0.0,,,20260915
21157,None,0.0,0.0,0.0,,,20260915
21159,None,0.0,0.0,0.0,,,20260915
21161,None,0.0,0.0,0.0,,,20260915
21163,None,0.0,0.0,0.0,,,20260915
21165,None,0.0,0.0,0.0,,,20260915
21167,None,0.0,0.0,0.0,,,20260915
21169,None,0.1,0.7,0.0,,,20260915
21171,D0,20.0,100.0,0.0,,,20260915
21173,None,0.0,0.0,0.0,,,20260915
21175,None,0.0,0.0,0.0,,,20260915
21177,None,0.7,3.7,0.0,,,20260915
21179,None,0.0,0.0,0.0,,,20260915
21181,None,0.0,0.0,0.0,,,20260915
21183,D0,9.2,46.2,0.0,,,20260915
21185,None,0.0,0.0,0.0,,,20260915
21187,None,0.0,0.0,0.0,,,20260915
21189,None,0.0,0.0,0.0,,,20260915
21191,None,0.0,0.0,0.0,,,20260915
21193,None,0.0,0.0,0.0,,,20260915
21195,None,0.0,0.0,0.0,,,20260915
21197,None,0.0,0.0,0.0,,,20260915
21199,D0,17.0,85.2,0.0,,,20260915
21201,None,0.0,0.0,0.0,,,20260915
21203,None,2.0,9.8,0.0,,,20260915
21205,None,0.0,0.0,0.0,,,20260915
21207,D0,18.3,91.3,0.0,,,20260915
21209,None,0.0,0.0,0.0,,,20260915
21211,None,0.0,0.0,0.0,,,20260915
21213,D0,18.2,90.9,0.0,,,20260915
21215,None,0.0,0.0,0.0,,,20260915
21217,None,0.0,0.0,0.0,,,20260915
21219,D0,20.0,100.0,0.0,,,20260915
21221,None,0.0,0.0,0.0,,,20260915
21223,None,0.0,0.0,0.0,,,20260915
21225,None,0.0,0.0,0.0,,,20260915
21227,None,0.0,0.0,0.0,,,20260915
21229,None,0.0,0.0,0.0,,,20260915
21231,D0,20.0,100.0,0.0,,,20260915
21233,None,0.0,0.0,0.0,,,20260915
21235,D0,8.3,41.6,0.0,,,20260915
21237,None,0.0,0.0,0.0,,,20260915
21239,None,0.0,0.0,0.0,,,20260915
22001,D2,96.4,260.7,60.7,,,20260915
22003,D2,98.4,264.0,64.0,,,20260915
22005,D0,20.0,100.0,0.0,,,20260915
22007,D0,20.0,100.0,0.0,,,20260915
22009,D1,60.0,200.0,0.0,,,20260915
22011,D2,94.8,255.0,63.9,,,20260915
22013,D2,81.3,235.5,35.5,,,20260915
22015,D2,88.4,247.3,47.3,,,20260915
22017,D2,77.2,228.7,28.7,,,20260915
22019,D2,81.9,236.6,36.6,,,20260915
22021,D2,87.2,245.3,45.3,,,20260915
22023,D1,60.8,200.9,2.3,,,20260915
22025,D1,60.0,200.0,0.0,,,20260915
22027,D2,99.5,265.2,65.2,,,20260915
22029,D1,60.0,200.0,0.0,,,20260915
22031,D2,74.6,224.3,24.3,,,20260915
22033,D1,50.1,175.2,0.0,,,20260915
22035,D1,59.4,198.6,0.0,,,20260915
22037,D2,93.3,255.4,55.4,,,20260915
22039,D1,65.2,208.7,8.7,,,20260915
22041,D1,60.0,200.0,0.0,,,20260915
22043,D1,63.2,205.3,5.3,,,20260915
22045,D1,49.9,174.8,0.0,,,20260915
22047,D1,35.1,137.7,0.0,,,20260915
22049,D2,120.0,300.0,100.0,,,20260915
22051,D1,30.6,126.5,0.0,,,20260915
22053,D2,120.0,300.0,100.0,,,20260915
22055,D1,60.0,200.0,0.0,,,20260915
22057,D0,21.4,103.4,0.0,,,20260915
22059,D2,69.7,216.2,16.2,,,20260915
22061,D2,120.0,300.0,100.0,,,20260915
22063,D1,31.3,128.4,0.0,,,20260915
22065,D1,57.2,192.9,0.0,,,20260915
22067,D1,60.0,200.0,0.0,,,20260915
22069,D2,105.3,275.5,75.5,,,20260915
22071,D0,20.0,100.0,0.0,,,20260915
22073,D2,84.7,241.1,41.1,,,20260915
22075,D1,54.9,187.2,0.0,,,20260915
22077,D1,60.0,200.0,0.0,,,20260915
22079,D1,60.0,200.0,0.0,,,20260915
22081,D2,114.6,290.9,90.9,,,20260915
22083,D1,60.0,200.0,0.0,,,20260915
22085,D2,69.9,216.6,16.6,,,20260915
22087,D1,53.8,184.6,0.0,,,20260915
22089,D0,20.0,100.0,0.0,,,20260915
22091,D1,60.0,200.0,0.0,,,20260915
22093,D0,20.0,100.0,0.0,,,20260915
22095,D0,20.0,100.0,0.0,,,20260915
22097,D1,60.7,201.1,1.1,,,20260915
22099,D1,43.1,157.7,0.0,,,20260915
22101,D0,23.8,109.6,0.0,,,20260915
22103,D0,20.0,100.1,0.0,,,20260915
22105,D1,39.9,149.6,0.0,,,20260915
22107,D1,60.0,200.0,0.0,,,20260915
22109,D0,20.0,100.0,0.0,,,20260915
22111,D2,108.6,280.4,80.4,,,20260915
22113,D1,61.8,203.0,3.0,,,20260915
22115,D2,73.3,222.2,22.2,,,20260915
22117,D1,52.2,180.6,0.0,,,20260915
